"trip_id","duration","start_time","end_time","start_station","start_lat","start_lon","end_station","end_lat","end_lon","bike_id","plan_duration","trip_route_category","passholder_type","Station_ID","Station_Name","Go_live_date","Region","Status"
95426216,9,"0007-04-18 14:44:00","0007-04-18 14:53:00",3035,34.0484,-118.261,3076,34.0406,-118.254,12381,1,"One Way","Walk-up",3035,"Figueroa & ","0000-00-00","DTLA","Active"
95426217,4,"0007-04-18 14:43:00","0007-04-18 14:47:00",4157,34.141,-118.132,4180,34.138,-118.129,12038,30,"One Way","Monthly Pas",4157,"Lake & Del ","0000-00-00","Pasadena","Inactive"
95426218,8,"0007-04-18 14:42:00","0007-04-18 14:50:00",3038,34.0468,-118.248,3006,34.0455,-118.257,6239,1,"One Way","Walk-up",3038,"Main & 5th","0000-00-00","DTLA","Active"
95426219,9,"0007-04-18 14:42:00","0007-04-18 14:51:00",3038,34.0468,-118.248,3006,34.0455,-118.257,12012,1,"One Way","Walk-up",3038,"Main & 5th","0000-00-00","DTLA","Active"
95426220,2,"0007-04-18 14:38:00","0007-04-18 14:40:00",3031,34.0447,-118.252,3064,34.0468,-118.257,6282,1,"One Way","Walk-up",3031,"7th & Sprin","0000-00-00","DTLA","Active"
95426221,20,"0007-04-18 14:37:00","0007-04-18 14:57:00",3023,34.0509,-118.241,3040,34.0536,-118.266,5737,30,"One Way","Monthly Pas",3023,"1st & Judge","0000-00-00","DTLA","Active"
95426222,13,"0007-04-18 14:36:00","0007-04-18 14:49:00",3022,34.0461,-118.233,3038,34.0468,-118.248,6019,1,"One Way","Walk-up",3022,"3rd & Santa","0000-00-00","DTLA","Active"
95426223,10,"0007-04-18 14:30:00","0007-04-18 14:40:00",3005,34.0485,-118.259,3055,34.0442,-118.252,6054,30,"One Way","Monthly Pas",3005,"7th & Flowe","0000-00-00","DTLA","Active"
95426224,10,"0007-04-18 14:28:00","0007-04-18 14:38:00",4129,33.7258,-118.281,4134,33.7414,-118.278,5027,30,"One Way","Monthly Pas",4129,"Crafted 22n","0000-00-00","Port of LA","Active"
95426225,27,"0007-04-18 14:28:00","0007-04-18 14:55:00",4215,34.0143,-118.491,4214,33.9956,-118.482,12045,1,"One Way","Walk-up",4215,"Downtown Sa","0000-00-00","Venice","Active"
95426226,7,"0007-04-18 14:26:00","0007-04-18 14:33:00",3062,34.0477,-118.243,3069,34.0509,-118.248,6221,30,"One Way","Monthly Pas",3062,"3rd & San P","0000-00-00","DTLA","Active"
95426227,27,"0007-04-18 14:26:00","0007-04-18 14:53:00",3005,34.0485,-118.259,3064,34.0468,-118.257,6165,1,"One Way","Walk-up",3005,"7th & Flowe","0000-00-00","DTLA","Active"
95426228,28,"0007-04-18 14:26:00","0007-04-18 14:54:00",4215,34.0143,-118.491,4214,33.9956,-118.482,6592,1,"One Way","Walk-up",4215,"Downtown Sa","0000-00-00","Venice","Active"
95426229,7,"0007-04-18 14:26:00","0007-04-18 14:33:00",3062,34.0477,-118.243,3069,34.0509,-118.248,5933,1,"One Way","Walk-up",3062,"3rd & San P","0000-00-00","DTLA","Active"
95426230,29,"0007-04-18 14:25:00","0007-04-18 14:54:00",4215,34.0143,-118.491,4214,33.9956,-118.482,6651,1,"One Way","Walk-up",4215,"Downtown Sa","0000-00-00","Venice","Active"
95426231,11,"0007-04-18 14:24:00","0007-04-18 14:35:00",3022,34.0461,-118.233,3014,34.0566,-118.237,6418,1,"One Way","Walk-up",3022,"3rd & Santa","0000-00-00","DTLA","Active"
95426232,21,"0007-04-18 14:24:00","0007-04-18 14:45:00",4126,33.711,-118.285,4126,33.711,-118.285,6668,1,"Round Trip","Walk-up",4126,"Cabrillo Be","0000-00-00","Port of LA","Active"
95426233,14,"0007-04-18 14:22:00","0007-04-18 14:36:00",3022,34.0461,-118.233,3022,34.0461,-118.233,6639,1,"Round Trip","Walk-up",3022,"3rd & Santa","0000-00-00","DTLA","Active"
95426234,17,"0007-04-18 14:21:00","0007-04-18 14:38:00",3022,34.0461,-118.233,3022,34.0461,-118.233,6528,1,"Round Trip","Walk-up",3022,"3rd & Santa","0000-00-00","DTLA","Active"
95426235,25,"0007-04-18 14:20:00","0007-04-18 14:45:00",4214,33.9956,-118.482,4215,34.0143,-118.491,6014,1,"One Way","Walk-up",4214,"Ocean Front","0000-00-00","Venice","Active"
95426236,14,"0007-04-18 14:19:00","0007-04-18 14:33:00",3062,34.0477,-118.243,3018,34.0437,-118.26,5966,30,"One Way","Monthly Pas",3062,"3rd & San P","0000-00-00","DTLA","Active"
95426237,26,"0007-04-18 14:19:00","0007-04-18 14:45:00",4214,33.9956,-118.482,4215,34.0143,-118.491,6000,1,"One Way","Walk-up",4214,"Ocean Front","0000-00-00","Venice","Active"
95426238,4,"0007-04-18 14:17:00","0007-04-18 14:21:00",4180,34.138,-118.129,4157,34.141,-118.132,12038,30,"One Way","Monthly Pas",4180,"Caltech Wes","0000-00-00","Pasadena","Inactive"
95426239,9,"0007-04-18 14:17:00","0007-04-18 14:26:00",3028,34.0583,-118.246,3047,34.04,-118.266,4727,30,"One Way","Monthly Pas",3028,"Grand & Tem","0000-00-00","DTLA","Active"
95426240,8,"0007-04-18 14:16:00","0007-04-18 14:24:00",3022,34.0461,-118.233,3069,34.0509,-118.248,6657,30,"One Way","Monthly Pas",3022,"3rd & Santa","0000-00-00","DTLA","Active"
95426241,15,"0007-04-18 14:15:00","0007-04-18 14:30:00",3074,34.0442,-118.261,3005,34.0485,-118.259,6054,30,"One Way","Monthly Pas",3074,"Hope & Olym","0000-00-00","DTLA","Active"
95426242,31,"0007-04-18 14:12:00","0007-04-18 14:43:00",4150,34.1543,-118.142,4146,34.1478,-118.145,6248,1,"One Way","One Day Pas",4150,"Villa Parke","0000-00-00","Pasadena","Inactive"
95426243,13,"0007-04-18 14:12:00","0007-04-18 14:25:00",3042,34.0493,-118.239,3075,34.0421,-118.256,5918,30,"One Way","Monthly Pas",3042,"1st & Centr","0000-00-00","DTLA","Active"
95426244,31,"0007-04-18 14:12:00","0007-04-18 14:43:00",4150,34.1543,-118.142,4146,34.1478,-118.145,12062,1,"One Way","One Day Pas",4150,"Villa Parke","0000-00-00","Pasadena","Inactive"
95426245,32,"0007-04-18 14:11:00","0007-04-18 14:43:00",4150,34.1543,-118.142,4146,34.1478,-118.145,6317,1,"One Way","Walk-up",4150,"Villa Parke","0000-00-00","Pasadena","Inactive"
95426246,33,"0007-04-18 14:10:00","0007-04-18 14:43:00",4150,34.1543,-118.142,4146,34.1478,-118.145,6323,1,"One Way","Walk-up",4150,"Villa Parke","0000-00-00","Pasadena","Inactive"
95426247,34,"0007-04-18 14:09:00","0007-04-18 14:43:00",4150,34.1543,-118.142,4146,34.1478,-118.145,6060,1,"One Way","Walk-up",4150,"Villa Parke","0000-00-00","Pasadena","Inactive"
95426248,15,"0007-04-18 14:08:00","0007-04-18 14:23:00",3034,34.0421,-118.263,3069,34.0509,-118.248,5762,1,"One Way","Walk-up",3034,"Hope & 11th","0000-00-00","DTLA","Active"
95426249,33,"0007-04-18 14:08:00","0007-04-18 14:41:00",4126,33.711,-118.285,4126,33.711,-118.285,6126,1,"Round Trip","Walk-up",4126,"Cabrillo Be","0000-00-00","Port of LA","Active"
95426250,16,"0007-04-18 14:07:00","0007-04-18 14:23:00",3034,34.0421,-118.263,3069,34.0509,-118.248,6264,1,"One Way","Walk-up",3034,"Hope & 11th","0000-00-00","DTLA","Active"
95426251,22,"0007-04-18 14:04:00","0007-04-18 14:26:00",3076,34.0406,-118.254,3005,34.0485,-118.259,6142,1,"One Way","Walk-up",3076,"9th & Los A","0000-00-00","DTLA","Active"
95426252,23,"0007-04-18 14:03:00","0007-04-18 14:26:00",3076,34.0406,-118.254,3005,34.0485,-118.259,6461,1,"One Way","Walk-up",3076,"9th & Los A","0000-00-00","DTLA","Active"
95426253,6,"0007-04-18 14:02:00","0007-04-18 14:08:00",4155,34.1478,-118.132,4169,34.147,-118.14,12359,30,"One Way","Monthly Pas",4155,"Lake & Unio","0000-00-00","Pasadena","Inactive"
95426254,25,"0007-04-18 13:55:00","0007-04-18 14:20:00",3042,34.0493,-118.239,3040,34.0536,-118.266,5831,1,"One Way","Walk-up",3042,"1st & Centr","0000-00-00","DTLA","Active"
95426255,26,"0007-04-18 13:54:00","0007-04-18 14:20:00",3042,34.0493,-118.239,3040,34.0536,-118.266,6672,1,"One Way","Walk-up",3042,"1st & Centr","0000-00-00","DTLA","Active"
95426259,30,"0007-04-18 13:49:00","0007-04-18 14:19:00",3038,34.0468,-118.248,3076,34.0406,-118.254,6143,1,"One Way","Walk-up",3038,"Main & 5th","0000-00-00","DTLA","Active"
95426260,30,"0007-04-18 13:49:00","0007-04-18 14:19:00",3038,34.0468,-118.248,3076,34.0406,-118.254,5891,1,"One Way","Walk-up",3038,"Main & 5th","0000-00-00","DTLA","Active"
95426261,14,"0007-04-18 13:48:00","0007-04-18 14:02:00",3076,34.0406,-118.254,3042,34.0493,-118.239,5918,30,"One Way","Monthly Pas",3076,"9th & Los A","0000-00-00","DTLA","Active"
95426263,37,"0007-04-18 13:46:00","0007-04-18 14:23:00",4214,33.9956,-118.482,4214,33.9956,-118.482,6204,1,"Round Trip","Walk-up",4214,"Ocean Front","0000-00-00","Venice","Active"
95426265,18,"0007-04-18 13:45:00","0007-04-18 14:03:00",3024,34.0577,-118.249,3011,34.0411,-118.268,6073,1,"One Way","Walk-up",3024,"Hope & 1st","0000-00-00","DTLA","Active"
95426266,39,"0007-04-18 13:45:00","0007-04-18 14:24:00",4214,33.9956,-118.482,4214,33.9956,-118.482,6093,1,"Round Trip","Walk-up",4214,"Ocean Front","0000-00-00","Venice","Active"
95426267,18,"0007-04-18 13:45:00","0007-04-18 14:03:00",3024,34.0577,-118.249,3011,34.0411,-118.268,6336,1,"One Way","Walk-up",3024,"Hope & 1st","0000-00-00","DTLA","Active"
95426268,40,"0007-04-18 13:44:00","0007-04-18 14:24:00",4214,33.9956,-118.482,4214,33.9956,-118.482,5874,1,"Round Trip","Walk-up",4214,"Ocean Front","0000-00-00","Venice","Active"
95426269,20,"0007-04-18 13:42:00","0007-04-18 14:02:00",3046,34.0529,-118.247,3042,34.0493,-118.239,6593,1,"One Way","Walk-up",3046,"2nd & Hill","0000-00-00","DTLA","Active"
95426271,21,"0007-04-18 13:41:00","0007-04-18 14:02:00",3046,34.0529,-118.247,3042,34.0493,-118.239,5901,1,"One Way","Walk-up",3046,"2nd & Hill","0000-00-00","DTLA","Active"
95426273,22,"0007-04-18 13:40:00","0007-04-18 14:02:00",3046,34.0529,-118.247,3042,34.0493,-118.239,6307,1,"One Way","Walk-up",3046,"2nd & Hill","0000-00-00","DTLA","Active"
95426280,48,"0007-04-18 13:35:00","0007-04-18 14:23:00",4214,33.9956,-118.482,4214,33.9956,-118.482,12174,1,"Round Trip","Walk-up",4214,"Ocean Front","0000-00-00","Venice","Active"
95426283,30,"0007-04-18 13:32:00","0007-04-18 14:02:00",4126,33.711,-118.285,4126,33.711,-118.285,6668,1,"Round Trip","Walk-up",4126,"Cabrillo Be","0000-00-00","Port of LA","Active"
95426284,30,"0007-04-18 13:31:00","0007-04-18 14:01:00",3056,34.0375,-118.265,3042,34.0493,-118.239,6255,30,"One Way","Monthly Pas",3056,"Grand & 14t","0000-00-00","DTLA","Active"
95426285,31,"0007-04-18 13:31:00","0007-04-18 14:02:00",4126,33.711,-118.285,4126,33.711,-118.285,11971,1,"Round Trip","Walk-up",4126,"Cabrillo Be","0000-00-00","Port of LA","Active"
95426286,31,"0007-04-18 13:31:00","0007-04-18 14:02:00",3056,34.0375,-118.265,3042,34.0493,-118.239,6011,1,"One Way","Walk-up",3056,"Grand & 14t","0000-00-00","DTLA","Active"
95426287,32,"0007-04-18 13:30:00","0007-04-18 14:02:00",4126,33.711,-118.285,4126,33.711,-118.285,5797,1,"Round Trip","Walk-up",4126,"Cabrillo Be","0000-00-00","Port of LA","Active"
95426295,78,"0007-04-18 13:19:00","0007-04-18 14:37:00",4212,33.9881,-118.472,4212,33.9881,-118.472,6299,1,"Round Trip","Walk-up",4212,"Windward & ","0000-00-00","Venice","Active"
95426298,87,"0007-04-18 13:16:00","0007-04-18 14:43:00",4157,34.141,-118.132,4153,34.1562,-118.167,6358,1,"One Way","Walk-up",4157,"Lake & Del ","0000-00-00","Pasadena","Inactive"
95426299,93,"0007-04-18 13:12:00","0007-04-18 14:45:00",4214,33.9956,-118.482,4214,33.9956,-118.482,6302,1,"Round Trip","Walk-up",4214,"Ocean Front","0000-00-00","Venice","Active"
95426312,75,"0007-04-18 13:02:00","0007-04-18 14:17:00",3082,34.0465,-118.237,3082,34.0465,-118.237,5988,1,"Round Trip","One Day Pas",3082,"Traction & ","0000-00-00","DTLA","Active"
95426325,82,"0007-04-18 12:55:00","0007-04-18 14:17:00",3082,34.0465,-118.237,3082,34.0465,-118.237,5790,1,"Round Trip","One Day Pas",3082,"Traction & ","0000-00-00","DTLA","Active"
95426327,69,"0007-04-18 12:53:00","0007-04-18 14:02:00",3027,34.05,-118.247,3051,34.0454,-118.254,12047,1,"One Way","Walk-up",3027,"Spring & 3r","0000-00-00","DTLA","Active"
95426328,71,"0007-04-18 12:51:00","0007-04-18 14:02:00",3027,34.05,-118.247,3051,34.0454,-118.254,12154,1,"One Way","Walk-up",3027,"Spring & 3r","0000-00-00","DTLA","Active"
95426329,71,"0007-04-18 12:51:00","0007-04-18 14:02:00",3027,34.05,-118.247,3051,34.0454,-118.254,6045,1,"One Way","Walk-up",3027,"Spring & 3r","0000-00-00","DTLA","Active"
95426331,74,"0007-04-18 12:48:00","0007-04-18 14:02:00",3027,34.05,-118.247,3051,34.0454,-118.254,5768,1,"One Way","Walk-up",3027,"Spring & 3r","0000-00-00","DTLA","Active"
95426333,76,"0007-04-18 12:46:00","0007-04-18 14:02:00",3027,34.05,-118.247,3051,34.0454,-118.254,12253,1,"One Way","Walk-up",3027,"Spring & 3r","0000-00-00","DTLA","Active"
95426354,92,"0007-04-18 12:36:00","0007-04-18 14:08:00",3066,34.0634,-118.236,4160,34.133,-118.149,6507,1,"One Way","One Day Pas",3066,"Spring & Co","0000-00-00","DTLA","Active"
95426372,130,"0007-04-18 12:18:00","0007-04-18 14:28:00",4162,34.1475,-118.148,4176,34.1379,-118.122,5820,1,"One Way","One Day Pas",4162,"Memorial Pa","0000-00-00","Pasadena","Inactive"
95426375,141,"0007-04-18 12:16:00","0007-04-18 14:37:00",4162,34.1475,-118.148,4176,34.1379,-118.122,6350,1,"One Way","One Day Pas",4162,"Memorial Pa","0000-00-00","Pasadena","Inactive"
95426376,132,"0007-04-18 12:16:00","0007-04-18 14:28:00",4162,34.1475,-118.148,4176,34.1379,-118.122,6034,1,"One Way","One Day Pas",4162,"Memorial Pa","0000-00-00","Pasadena","Inactive"
95426380,133,"0007-04-18 12:15:00","0007-04-18 14:28:00",4162,34.1475,-118.148,4176,34.1379,-118.122,6602,1,"One Way","One Day Pas",4162,"Memorial Pa","0000-00-00","Pasadena","Inactive"
95426385,136,"0007-04-18 12:12:00","0007-04-18 14:28:00",4162,34.1475,-118.148,4176,34.1379,-118.122,6186,1,"One Way","One Day Pas",4162,"Memorial Pa","0000-00-00","Pasadena","Inactive"
95426421,179,"0007-04-18 11:42:00","0007-04-18 14:41:00",4202,33.9912,-118.468,4215,34.0143,-118.491,12127,1,"One Way","Walk-up",4202,"Abbot Kinne","0000-00-00","Venice","Active"
95426474,188,"0007-04-18 10:56:00","0007-04-18 14:04:00",4210,33.9843,-118.472,4210,33.9843,-118.472,12104,1,"Round Trip","One Day Pas",4210,"Ocean Front","0000-00-00","Venice","Active"
95426488,201,"0007-04-18 10:43:00","0007-04-18 14:04:00",4210,33.9843,-118.472,4210,33.9843,-118.472,12179,1,"Round Trip","One Day Pas",4210,"Ocean Front","0000-00-00","Venice","Active"
95433319,14,"0007-04-18 15:44:00","0007-04-18 15:58:00",3078,34.0643,-118.239,3014,34.0566,-118.237,5771,1,"One Way","Walk-up",3078,"Hill & Coll","0000-00-00","DTLA","Active"
95433320,14,"0007-04-18 15:44:00","0007-04-18 15:58:00",3078,34.0643,-118.239,3014,34.0566,-118.237,4728,1,"One Way","Walk-up",3078,"Hill & Coll","0000-00-00","DTLA","Active"
95433323,9,"0007-04-18 15:40:00","0007-04-18 15:49:00",3019,34.0386,-118.261,3005,34.0485,-118.259,12247,30,"One Way","Monthly Pas",3019,"12th & Hill","0000-00-00","DTLA","Active"
95433324,19,"0007-04-18 15:39:00","0007-04-18 15:58:00",3078,34.0643,-118.239,3014,34.0566,-118.237,6556,1,"One Way","Walk-up",3078,"Hill & Coll","0000-00-00","DTLA","Active"
95433325,18,"0007-04-18 15:38:00","0007-04-18 15:56:00",3031,34.0447,-118.252,3011,34.0411,-118.268,5931,1,"One Way","One Day Pas",3031,"7th & Sprin","0000-00-00","DTLA","Active"
95433326,20,"0007-04-18 15:38:00","0007-04-18 15:58:00",3078,34.0643,-118.239,3014,34.0566,-118.237,6170,1,"One Way","Walk-up",3078,"Hill & Coll","0000-00-00","DTLA","Active"
95433327,8,"0007-04-18 15:37:00","0007-04-18 15:45:00",3031,34.0447,-118.252,3046,34.0529,-118.247,6375,1,"One Way","One Day Pas",3031,"7th & Sprin","0000-00-00","DTLA","Active"
95433331,25,"0007-04-18 15:34:00","0007-04-18 15:59:00",3078,34.0643,-118.239,3014,34.0566,-118.237,12435,1,"One Way","Walk-up",3078,"Hill & Coll","0000-00-00","DTLA","Active"
95433332,11,"0007-04-18 15:34:00","0007-04-18 15:45:00",3067,34.0452,-118.25,3014,34.0566,-118.237,6577,30,"One Way","Monthly Pas",3067,"Main & 6th","0000-00-00","DTLA","Active"
95433333,19,"0007-04-18 15:34:00","0007-04-18 15:53:00",3056,34.0375,-118.265,3047,34.04,-118.266,6377,30,"One Way","Monthly Pas",3056,"Grand & 14t","0000-00-00","DTLA","Active"
95433334,10,"0007-04-18 15:32:00","0007-04-18 15:42:00",3048,34.0417,-118.235,3036,34.0392,-118.233,6393,1,"One Way","One Day Pas",3048,"5th & Hewit","0000-00-00","DTLA","Active"
95433335,3,"0007-04-18 15:31:00","0007-04-18 15:34:00",3063,34.048,-118.254,3006,34.0455,-118.257,5799,1,"One Way","Walk-up",3063,"Olive & 5th","0000-00-00","DTLA","Active"
95433336,1,"0007-04-18 15:30:00","0007-04-18 15:31:00",3048,34.0417,-118.235,3048,34.0417,-118.235,6197,1,"Round Trip","One Day Pas",3048,"5th & Hewit","0000-00-00","DTLA","Active"
95433338,17,"0007-04-18 15:27:00","0007-04-18 15:44:00",3063,34.048,-118.254,3075,34.0421,-118.256,5871,1,"One Way","One Day Pas",3063,"Olive & 5th","0000-00-00","DTLA","Active"
95433339,18,"0007-04-18 15:25:00","0007-04-18 15:43:00",3082,34.0465,-118.237,3030,34.0519,-118.244,6468,1,"One Way","One Day Pas",3082,"Traction & ","0000-00-00","DTLA","Active"
95433340,18,"0007-04-18 15:25:00","0007-04-18 15:43:00",3082,34.0465,-118.237,3030,34.0519,-118.244,6622,1,"One Way","One Day Pas",3082,"Traction & ","0000-00-00","DTLA","Active"
95433341,10,"0007-04-18 15:24:00","0007-04-18 15:34:00",3014,34.0566,-118.237,3022,34.0461,-118.233,5751,1,"One Way","Walk-up",3014,"Union Stati","0000-00-00","DTLA","Active"
95433342,10,"0007-04-18 15:24:00","0007-04-18 15:34:00",3075,34.0421,-118.256,3023,34.0509,-118.241,12287,365,"One Way","Flex Pass",3075,"Broadway & ","0000-00-00","DTLA","Active"
95433343,18,"0007-04-18 15:24:00","0007-04-18 15:42:00",4138,34.1457,-118.148,4144,34.1424,-118.133,6191,1,"One Way","Walk-up",4138,"Old Pasaden","0000-00-00","Pasadena","Inactive"
95433344,30,"0007-04-18 15:24:00","0007-04-18 15:54:00",3023,34.0509,-118.241,3023,34.0509,-118.241,6643,1,"Round Trip","Walk-up",3023,"1st & Judge","0000-00-00","DTLA","Active"
95433345,8,"0007-04-18 15:23:00","0007-04-18 15:31:00",3005,34.0485,-118.259,3019,34.0386,-118.261,6222,30,"One Way","Monthly Pas",3005,"7th & Flowe","0000-00-00","DTLA","Active"
95433347,26,"0007-04-18 15:22:00","0007-04-18 15:48:00",4205,33.9938,-118.454,4212,33.9881,-118.472,12424,1,"One Way","One Day Pas",4205,"Venice & Li","0000-00-00","Venice","Active"
95433348,23,"0007-04-18 15:22:00","0007-04-18 15:45:00",4202,33.9912,-118.468,4214,33.9956,-118.482,12048,1,"One Way","Walk-up",4202,"Abbot Kinne","0000-00-00","Venice","Active"
95433349,20,"0007-04-18 15:21:00","0007-04-18 15:41:00",4138,34.1457,-118.148,4144,34.1424,-118.133,12087,1,"One Way","One Day Pas",4138,"Old Pasaden","0000-00-00","Pasadena","Inactive"
95433350,27,"0007-04-18 15:21:00","0007-04-18 15:48:00",4205,33.9938,-118.454,4212,33.9881,-118.472,11988,1,"One Way","One Day Pas",4205,"Venice & Li","0000-00-00","Venice","Active"
95433352,25,"0007-04-18 15:20:00","0007-04-18 15:45:00",4202,33.9912,-118.468,4214,33.9956,-118.482,12363,1,"One Way","Walk-up",4202,"Abbot Kinne","0000-00-00","Venice","Active"
95433356,26,"0007-04-18 15:19:00","0007-04-18 15:45:00",4202,33.9912,-118.468,4214,33.9956,-118.482,12326,1,"One Way","Walk-up",4202,"Abbot Kinne","0000-00-00","Venice","Active"
95433359,12,"0007-04-18 15:19:00","0007-04-18 15:31:00",4204,33.9884,-118.452,4202,33.9912,-118.468,6244,1,"One Way","Walk-up",4204,"Washington ","0000-00-00","Venice","Active"
95433360,12,"0007-04-18 15:18:00","0007-04-18 15:30:00",4147,34.1452,-118.15,4181,34.1462,-118.135,12226,1,"One Way","Walk-up",4147,"Fair Oaks &","0000-00-00","Pasadena","Inactive"
95433361,13,"0007-04-18 15:18:00","0007-04-18 15:31:00",4204,33.9884,-118.452,4202,33.9912,-118.468,6708,1,"One Way","Walk-up",4204,"Washington ","0000-00-00","Venice","Active"
95433362,31,"0007-04-18 15:18:00","0007-04-18 15:49:00",3052,34.0511,-118.265,3052,34.0511,-118.265,12091,1,"Round Trip","Walk-up",3052,"7th & Bixel","0000-00-00","DTLA","Active"
95433363,27,"0007-04-18 15:18:00","0007-04-18 15:45:00",4202,33.9912,-118.468,4214,33.9956,-118.482,12377,1,"One Way","Walk-up",4202,"Abbot Kinne","0000-00-00","Venice","Active"
95433364,12,"0007-04-18 15:18:00","0007-04-18 15:30:00",3007,34.0505,-118.255,3063,34.048,-118.254,5757,1,"One Way","Walk-up",3007,"5th & Grand","0000-00-00","DTLA","Active"
95433367,13,"0007-04-18 15:17:00","0007-04-18 15:30:00",3040,34.0536,-118.266,3069,34.0509,-118.248,6369,1,"One Way","Walk-up",3040,"Wilshire & ","0000-00-00","DTLA","Active"
95433368,33,"0007-04-18 15:16:00","0007-04-18 15:49:00",3052,34.0511,-118.265,3052,34.0511,-118.265,12063,1,"Round Trip","Walk-up",3052,"7th & Bixel","0000-00-00","DTLA","Active"
95433369,14,"0007-04-18 15:16:00","0007-04-18 15:30:00",4147,34.1452,-118.15,4181,34.1462,-118.135,6629,1,"One Way","Walk-up",4147,"Fair Oaks &","0000-00-00","Pasadena","Inactive"
95433370,14,"0007-04-18 15:16:00","0007-04-18 15:30:00",3040,34.0536,-118.266,3069,34.0509,-118.248,6476,1,"One Way","Walk-up",3040,"Wilshire & ","0000-00-00","DTLA","Active"
95433371,21,"0007-04-18 15:15:00","0007-04-18 15:36:00",4165,34.1418,-118.149,4177,34.145,-118.138,12385,1,"One Way","One Day Pas",4165,"Del Mar Sta","0000-00-00","Pasadena","Inactive"
95433372,21,"0007-04-18 15:15:00","0007-04-18 15:36:00",4165,34.1418,-118.149,4177,34.145,-118.138,12187,1,"One Way","One Day Pas",4165,"Del Mar Sta","0000-00-00","Pasadena","Inactive"
95433373,24,"0007-04-18 15:14:00","0007-04-18 15:38:00",3030,34.0519,-118.244,3082,34.0465,-118.237,5803,30,"One Way","Monthly Pas",3030,"Main & 1st","0000-00-00","DTLA","Active"
95433376,45,"0007-04-18 15:11:00","0007-04-18 15:56:00",4126,33.711,-118.285,4126,33.711,-118.285,6126,1,"Round Trip","Walk-up",4126,"Cabrillo Be","0000-00-00","Port of LA","Active"
95433377,35,"0007-04-18 15:10:00","0007-04-18 15:45:00",4210,33.9843,-118.472,4215,34.0143,-118.491,12365,1,"One Way","Walk-up",4210,"Ocean Front","0000-00-00","Venice","Active"
95433378,45,"0007-04-18 15:10:00","0007-04-18 15:55:00",4126,33.711,-118.285,4126,33.711,-118.285,5797,1,"Round Trip","Walk-up",4126,"Cabrillo Be","0000-00-00","Port of LA","Active"
95433380,36,"0007-04-18 15:09:00","0007-04-18 15:45:00",4210,33.9843,-118.472,4215,34.0143,-118.491,12066,1,"One Way","Walk-up",4210,"Ocean Front","0000-00-00","Venice","Active"
95433382,14,"0007-04-18 15:08:00","0007-04-18 15:22:00",3038,34.0468,-118.248,3076,34.0406,-118.254,5801,30,"One Way","Monthly Pas",3038,"Main & 5th","0000-00-00","DTLA","Active"
95433383,16,"0007-04-18 15:08:00","0007-04-18 15:24:00",3007,34.0505,-118.255,3063,34.048,-118.254,5871,1,"One Way","One Day Pas",3007,"5th & Grand","0000-00-00","DTLA","Active"
95433384,12,"0007-04-18 15:04:00","0007-04-18 15:16:00",3068,34.0532,-118.251,3068,34.0532,-118.251,5877,1,"Round Trip","One Day Pas",3068,"Grand & 3rd","0000-00-00","DTLA","Active"
95433386,13,"0007-04-18 15:03:00","0007-04-18 15:16:00",3068,34.0532,-118.251,3068,34.0532,-118.251,6385,1,"Round Trip","One Day Pas",3068,"Grand & 3rd","0000-00-00","DTLA","Active"
95433387,26,"0007-04-18 15:03:00","0007-04-18 15:29:00",4165,34.1418,-118.149,4158,34.1353,-118.132,6659,1,"One Way","Walk-up",4165,"Del Mar Sta","0000-00-00","Pasadena","Inactive"
95433388,26,"0007-04-18 15:03:00","0007-04-18 15:29:00",4126,33.711,-118.285,4126,33.711,-118.285,6456,1,"Round Trip","Walk-up",4126,"Cabrillo Be","0000-00-00","Port of LA","Active"
95433390,55,"0007-04-18 15:00:00","0007-04-18 15:55:00",4126,33.711,-118.285,4126,33.711,-118.285,6001,1,"Round Trip","Walk-up",4126,"Cabrillo Be","0000-00-00","Port of LA","Active"
95433391,11,"0007-04-18 15:00:00","0007-04-18 15:11:00",3042,34.0493,-118.239,3014,34.0566,-118.237,6011,1,"One Way","Walk-up",3042,"1st & Centr","0000-00-00","DTLA","Active"
95433392,55,"0007-04-18 15:00:00","0007-04-18 15:55:00",4126,33.711,-118.285,4126,33.711,-118.285,11971,1,"Round Trip","Walk-up",4126,"Cabrillo Be","0000-00-00","Port of LA","Active"
95433393,4,"0007-04-18 14:59:00","0007-04-18 15:03:00",3064,34.0468,-118.257,3031,34.0447,-118.252,6375,1,"One Way","Walk-up",3064,"Grand & 7th","0000-00-00","DTLA","Active"
95433394,12,"0007-04-18 14:59:00","0007-04-18 15:11:00",3042,34.0493,-118.239,3014,34.0566,-118.237,6307,1,"One Way","Walk-up",3042,"1st & Centr","0000-00-00","DTLA","Active"
95433395,56,"0007-04-18 14:59:00","0007-04-18 15:55:00",4126,33.711,-118.285,4126,33.711,-118.285,6668,1,"Round Trip","Walk-up",4126,"Cabrillo Be","0000-00-00","Port of LA","Active"
95433396,13,"0007-04-18 14:59:00","0007-04-18 15:12:00",3042,34.0493,-118.239,3014,34.0566,-118.237,6593,1,"One Way","Walk-up",3042,"1st & Centr","0000-00-00","DTLA","Active"
95433397,6,"0007-04-18 14:55:00","0007-04-18 15:01:00",3067,34.0452,-118.25,3005,34.0485,-118.259,12350,30,"One Way","Monthly Pas",3067,"Main & 6th","0000-00-00","DTLA","Active"
