"trip_id","duration","start_time","end_time","start_station","start_lat","start_lon","end_station","end_lat","end_lon","bike_id","plan_duration","trip_route_category","passholder_type","Station_ID","Station_Name","Go_live_date","Region","Status"
95927790,12,"0007-07-18 11:48:00","0007-07-18 12:00:00",3033,34.041,-118.256,3074,34.0442,-118.261,6591,1,"One Way","One Day Pas",3033,"Main & 9th","0000-00-00","DTLA","Active"
95927791,3,"0007-07-18 11:47:00","0007-07-18 11:50:00",3064,34.0468,-118.257,3031,34.0447,-118.252,5782,30,"One Way","Monthly Pas",3064,"Grand & 7th","0000-00-00","DTLA","Active"
95927792,6,"0007-07-18 11:42:00","0007-07-18 11:48:00",3067,34.0452,-118.25,3006,34.0455,-118.257,6065,30,"One Way","Monthly Pas",3067,"Main & 6th","0000-00-00","DTLA","Active"
95927793,11,"0007-07-18 11:42:00","0007-07-18 11:53:00",3074,34.0442,-118.261,3011,34.0411,-118.268,5989,1,"One Way","Walk-up",3074,"Hope & Olym","0000-00-00","DTLA","Active"
95927794,6,"0007-07-18 11:40:00","0007-07-18 11:46:00",3064,34.0468,-118.257,3032,34.0499,-118.256,6011,1,"One Way","Walk-up",3064,"Grand & 7th","0000-00-00","DTLA","Active"
95927795,6,"0007-07-18 11:39:00","0007-07-18 11:45:00",3025,34.0329,-118.268,3047,34.04,-118.266,12195,1,"One Way","Walk-up",3025,"Grand & Was","0000-00-00","DTLA","Active"
95927796,7,"0007-07-18 11:39:00","0007-07-18 11:46:00",3064,34.0468,-118.257,3032,34.0499,-118.256,6239,365,"One Way","Monthly Pas",3064,"Grand & 7th","0000-00-00","DTLA","Active"
95927797,6,"0007-07-18 11:39:00","0007-07-18 11:45:00",3025,34.0329,-118.268,3047,34.04,-118.266,6220,1,"One Way","Walk-up",3025,"Grand & Was","0000-00-00","DTLA","Active"
95927798,4,"0007-07-18 11:38:00","0007-07-18 11:42:00",4180,34.138,-118.129,4176,34.1379,-118.122,6211,30,"One Way","Monthly Pas",4180,"Caltech Wes","0000-00-00","Pasadena","Inactive"
95927799,6,"0007-07-18 11:35:00","0007-07-18 11:41:00",3075,34.0421,-118.256,3063,34.048,-118.254,6142,30,"One Way","Monthly Pas",3075,"Broadway & ","0000-00-00","DTLA","Active"
95927800,3,"0007-07-18 11:34:00","0007-07-18 11:37:00",3062,34.0477,-118.243,3082,34.0465,-118.237,12221,30,"One Way","Monthly Pas",3062,"3rd & San P","0000-00-00","DTLA","Active"
95927801,5,"0007-07-18 11:34:00","0007-07-18 11:39:00",3062,34.0477,-118.243,3038,34.0468,-118.248,6600,1,"One Way","Walk-up",3062,"3rd & San P","0000-00-00","DTLA","Active"
95927802,8,"0007-07-18 11:34:00","0007-07-18 11:42:00",4206,33.9983,-118.461,4202,33.9912,-118.468,5815,30,"One Way","Monthly Pas",4206,"California ","0000-00-00","Venice","Active"
95927803,5,"0007-07-18 11:26:00","0007-07-18 11:31:00",3034,34.0421,-118.263,3006,34.0455,-118.257,6242,30,"One Way","Monthly Pas",3034,"Hope & 11th","0000-00-00","DTLA","Active"
95927805,10,"0007-07-18 11:23:00","0007-07-18 11:33:00",3014,34.0566,-118.237,3022,34.0461,-118.233,6528,1,"One Way","Walk-up",3014,"Union Stati","0000-00-00","DTLA","Active"
95927806,25,"0007-07-18 11:22:00","0007-07-18 11:47:00",3005,34.0485,-118.259,3033,34.041,-118.256,6591,1,"One Way","One Day Pas",3005,"7th & Flowe","0000-00-00","DTLA","Active"
95927807,7,"0007-07-18 11:22:00","0007-07-18 11:29:00",4157,34.141,-118.132,4157,34.141,-118.132,5915,1,"Round Trip","Walk-up",4157,"Lake & Del ","0000-00-00","Pasadena","Inactive"
95927808,11,"0007-07-18 11:22:00","0007-07-18 11:33:00",3014,34.0566,-118.237,3022,34.0461,-118.233,5837,30,"One Way","Monthly Pas",3014,"Union Stati","0000-00-00","DTLA","Active"
95927809,8,"0007-07-18 11:20:00","0007-07-18 11:28:00",4202,33.9912,-118.468,4206,33.9983,-118.461,12440,30,"One Way","Monthly Pas",4202,"Abbot Kinne","0000-00-00","Venice","Active"
95927810,21,"0007-07-18 11:19:00","0007-07-18 11:40:00",4127,33.7489,-118.275,4132,33.7491,-118.28,12313,1,"One Way","One Day Pas",4127,"Catalina Ex","0000-00-00","Port of LA","Active"
95927811,23,"0007-07-18 11:17:00","0007-07-18 11:40:00",4127,33.7489,-118.275,4132,33.7491,-118.28,12180,1,"One Way","One Day Pas",4127,"Catalina Ex","0000-00-00","Port of LA","Active"
95927812,1,"0007-07-18 11:16:00","0007-07-18 11:17:00",4127,33.7489,-118.275,4127,33.7489,-118.275,12180,1,"Round Trip","One Day Pas",4127,"Catalina Ex","0000-00-00","Port of LA","Active"
95927813,24,"0007-07-18 11:16:00","0007-07-18 11:40:00",4127,33.7489,-118.275,4132,33.7491,-118.28,12291,1,"One Way","One Day Pas",4127,"Catalina Ex","0000-00-00","Port of LA","Active"
95927814,25,"0007-07-18 11:15:00","0007-07-18 11:40:00",4127,33.7489,-118.275,4132,33.7491,-118.28,6409,1,"One Way","One Day Pas",4127,"Catalina Ex","0000-00-00","Port of LA","Active"
95927815,37,"0007-07-18 11:15:00","0007-07-18 11:52:00",3027,34.05,-118.247,3011,34.0411,-118.268,12119,1,"One Way","Walk-up",3027,"Spring & 3r","0000-00-00","DTLA","Active"
95927816,2,"0007-07-18 11:15:00","0007-07-18 11:17:00",3022,34.0461,-118.233,3082,34.0465,-118.237,6316,30,"One Way","Monthly Pas",3022,"3rd & Santa","0000-00-00","DTLA","Active"
95927817,4,"0007-07-18 11:15:00","0007-07-18 11:19:00",3035,34.0484,-118.261,3006,34.0455,-118.257,6102,30,"One Way","Monthly Pas",3035,"Figueroa & ","0000-00-00","DTLA","Active"
95927818,26,"0007-07-18 11:14:00","0007-07-18 11:40:00",4127,33.7489,-118.275,4132,33.7491,-118.28,12033,1,"One Way","One Day Pas",4127,"Catalina Ex","0000-00-00","Port of LA","Active"
95927819,26,"0007-07-18 11:14:00","0007-07-18 11:40:00",4127,33.7489,-118.275,4132,33.7491,-118.28,5006,1,"One Way","One Day Pas",4127,"Catalina Ex","0000-00-00","Port of LA","Active"
95927820,27,"0007-07-18 11:13:00","0007-07-18 11:40:00",4127,33.7489,-118.275,4132,33.7491,-118.28,12430,1,"One Way","One Day Pas",4127,"Catalina Ex","0000-00-00","Port of LA","Active"
95927821,28,"0007-07-18 11:12:00","0007-07-18 11:40:00",4127,33.7489,-118.275,4132,33.7491,-118.28,12101,1,"One Way","One Day Pas",4127,"Catalina Ex","0000-00-00","Port of LA","Active"
95927822,8,"0007-07-18 11:07:00","0007-07-18 11:15:00",3029,34.0489,-118.246,3006,34.0455,-118.257,6258,30,"One Way","Monthly Pas",3029,"Main & 4th","0000-00-00","DTLA","Active"
95927823,11,"0007-07-18 11:04:00","0007-07-18 11:15:00",3037,34.0348,-118.231,3067,34.0452,-118.25,12270,30,"One Way","Monthly Pas",3037,"Imperial & ","0000-00-00","DTLA","Active"
95927824,4,"0007-07-18 10:59:00","0007-07-18 11:03:00",3005,34.0485,-118.259,3007,34.0505,-118.255,6120,30,"One Way","Monthly Pas",3005,"7th & Flowe","0000-00-00","DTLA","Active"
95927825,6,"0007-07-18 10:59:00","0007-07-18 11:05:00",3005,34.0485,-118.259,3038,34.0468,-118.248,6073,30,"One Way","Monthly Pas",3005,"7th & Flowe","0000-00-00","DTLA","Active"
95927826,18,"0007-07-18 10:57:00","0007-07-18 11:15:00",3035,34.0484,-118.261,3033,34.041,-118.256,12243,30,"One Way","Monthly Pas",3035,"Figueroa & ","0000-00-00","DTLA","Active"
95927827,21,"0007-07-18 10:55:00","0007-07-18 11:16:00",3052,34.0511,-118.265,3011,34.0411,-118.268,6464,1,"One Way","Walk-up",3052,"7th & Bixel","0000-00-00","DTLA","Active"
95927828,14,"0007-07-18 10:54:00","0007-07-18 11:08:00",4170,34.1607,-118.132,4159,34.1459,-118.117,12234,1,"One Way","Walk-up",4170,"Lake & Merr","0000-00-00","Pasadena","Inactive"
95927830,57,"0007-07-18 10:51:00","0007-07-18 11:48:00",4215,34.0143,-118.491,4210,33.9843,-118.472,6522,30,"One Way","Monthly Pas",4215,"Downtown Sa","0000-00-00","Venice","Active"
95927831,64,"0007-07-18 10:51:00","0007-07-18 11:55:00",4211,33.9849,-118.47,4215,34.0143,-118.491,12076,1,"One Way","Walk-up",4211,"Pacific & N","0000-00-00","Venice","Active"
95927875,88,"0007-07-18 10:09:00","0007-07-18 11:37:00",4214,33.9956,-118.482,4214,33.9956,-118.482,12213,1,"Round Trip","Walk-up",4214,"Ocean Front","0000-00-00","Venice","Active"
95934861,2,"0007-07-18 12:55:00","0007-07-18 12:57:00",3011,34.0411,-118.268,3011,34.0411,-118.268,5847,1,"Round Trip","Walk-up",3011,"Figueroa & ","0000-00-00","DTLA","Active"
95934862,7,"0007-07-18 12:46:00","0007-07-18 12:53:00",3022,34.0461,-118.233,3023,34.0509,-118.241,12425,30,"One Way","Monthly Pas",3022,"3rd & Santa","0000-00-00","DTLA","Active"
95934863,3,"0007-07-18 12:46:00","0007-07-18 12:49:00",3038,34.0468,-118.248,3069,34.0509,-118.248,12289,30,"One Way","Monthly Pas",3038,"Main & 5th","0000-00-00","DTLA","Active"
95934864,10,"0007-07-18 12:46:00","0007-07-18 12:56:00",3068,34.0532,-118.251,3082,34.0465,-118.237,12241,30,"One Way","Monthly Pas",3068,"Grand & 3rd","0000-00-00","DTLA","Active"
95934865,6,"0007-07-18 12:39:00","0007-07-18 12:45:00",4209,33.9962,-118.477,4212,33.9881,-118.472,5807,1,"One Way","Walk-up",4209,"Rose & Main","0000-00-00","Venice","Active"
95934866,9,"0007-07-18 12:39:00","0007-07-18 12:48:00",3082,34.0465,-118.237,3069,34.0509,-118.248,12283,30,"One Way","Monthly Pas",3082,"Traction & ","0000-00-00","DTLA","Active"
95934867,8,"0007-07-18 12:38:00","0007-07-18 12:46:00",3069,34.0509,-118.248,3048,34.0417,-118.235,12175,30,"One Way","Monthly Pas",3069,"Broadway & ","0000-00-00","DTLA","Active"
95934868,7,"0007-07-18 12:38:00","0007-07-18 12:45:00",3058,34.0358,-118.233,3082,34.0465,-118.237,6582,30,"One Way","Monthly Pas",3058,"Industrial ","0000-00-00","DTLA","Active"
95934869,4,"0007-07-18 12:35:00","0007-07-18 12:39:00",3006,34.0455,-118.257,3032,34.0499,-118.256,12297,30,"One Way","Monthly Pas",3006,"Olive & 8th","0000-00-00","DTLA","Active"
95934870,6,"0007-07-18 12:35:00","0007-07-18 12:41:00",3075,34.0421,-118.256,3005,34.0485,-118.259,12456,30,"One Way","Monthly Pas",3075,"Broadway & ","0000-00-00","DTLA","Active"
95934871,7,"0007-07-18 12:34:00","0007-07-18 12:41:00",3031,34.0447,-118.252,3052,34.0511,-118.265,12407,1,"One Way","One Day Pas",3031,"7th & Sprin","0000-00-00","DTLA","Active"
95934872,11,"0007-07-18 12:34:00","0007-07-18 12:45:00",3035,34.0484,-118.261,3047,34.04,-118.266,6406,1,"One Way","Walk-up",3035,"Figueroa & ","0000-00-00","DTLA","Active"
95934873,7,"0007-07-18 12:33:00","0007-07-18 12:40:00",3005,34.0485,-118.259,3026,34.0632,-118.246,6061,30,"One Way","Monthly Pas",3005,"7th & Flowe","0000-00-00","DTLA","Active"
95934874,10,"0007-07-18 12:30:00","0007-07-18 12:40:00",3064,34.0468,-118.257,3063,34.048,-118.254,6272,30,"One Way","Monthly Pas",3064,"Grand & 7th","0000-00-00","DTLA","Active"
95934875,18,"0007-07-18 12:30:00","0007-07-18 12:48:00",4205,33.9938,-118.454,4210,33.9843,-118.472,12281,1,"One Way","Walk-up",4205,"Venice & Li","0000-00-00","Venice","Active"
95934876,19,"0007-07-18 12:28:00","0007-07-18 12:47:00",4205,33.9938,-118.454,4210,33.9843,-118.472,12084,1,"One Way","Walk-up",4205,"Venice & Li","0000-00-00","Venice","Active"
95934877,11,"0007-07-18 12:22:00","0007-07-18 12:33:00",3074,34.0442,-118.261,3031,34.0447,-118.252,12407,1,"One Way","One Day Pas",3074,"Hope & Olym","0000-00-00","DTLA","Active"
95934878,4,"0007-07-18 12:18:00","0007-07-18 12:22:00",3062,34.0477,-118.243,3062,34.0477,-118.243,5764,30,"Round Trip","Monthly Pas",3062,"3rd & San P","0000-00-00","DTLA","Active"
95934879,19,"0007-07-18 12:17:00","0007-07-18 12:36:00",4132,33.7491,-118.28,4136,33.7718,-118.277,12408,1,"One Way","One Day Pas",4132,"Fanfare Fou","0000-00-00","Port of LA","Active"
95934880,19,"0007-07-18 12:17:00","0007-07-18 12:36:00",4132,33.7491,-118.28,4136,33.7718,-118.277,12291,1,"One Way","One Day Pas",4132,"Fanfare Fou","0000-00-00","Port of LA","Active"
95934881,20,"0007-07-18 12:16:00","0007-07-18 12:36:00",4132,33.7491,-118.28,4136,33.7718,-118.277,12041,1,"One Way","One Day Pas",4132,"Fanfare Fou","0000-00-00","Port of LA","Active"
95934882,20,"0007-07-18 12:16:00","0007-07-18 12:36:00",4132,33.7491,-118.28,4136,33.7718,-118.277,5006,1,"One Way","One Day Pas",4132,"Fanfare Fou","0000-00-00","Port of LA","Active"
95934883,9,"0007-07-18 12:15:00","0007-07-18 12:24:00",4181,34.1462,-118.135,4148,34.1497,-118.145,12418,30,"One Way","Monthly Pas",4181,"Oak Knoll &","0000-00-00","Pasadena","Inactive"
95934884,21,"0007-07-18 12:15:00","0007-07-18 12:36:00",4132,33.7491,-118.28,4136,33.7718,-118.277,12033,1,"One Way","One Day Pas",4132,"Fanfare Fou","0000-00-00","Port of LA","Active"
95934885,21,"0007-07-18 12:15:00","0007-07-18 12:36:00",4132,33.7491,-118.28,4136,33.7718,-118.277,12101,1,"One Way","One Day Pas",4132,"Fanfare Fou","0000-00-00","Port of LA","Active"
95934886,22,"0007-07-18 12:14:00","0007-07-18 12:36:00",4132,33.7491,-118.28,4136,33.7718,-118.277,12008,1,"One Way","One Day Pas",4132,"Fanfare Fou","0000-00-00","Port of LA","Active"
95934887,12,"0007-07-18 12:13:00","0007-07-18 12:25:00",3063,34.048,-118.254,3011,34.0411,-118.268,6557,1,"One Way","Walk-up",3063,"Olive & 5th","0000-00-00","DTLA","Active"
95934888,7,"0007-07-18 12:12:00","0007-07-18 12:19:00",3055,34.0442,-118.252,3069,34.0509,-118.248,12305,30,"One Way","Monthly Pas",3055,"7th & Main","0000-00-00","DTLA","Inactive"
95934889,16,"0007-07-18 12:11:00","0007-07-18 12:27:00",3011,34.0411,-118.268,3011,34.0411,-118.268,6083,1,"Round Trip","Walk-up",3011,"Figueroa & ","0000-00-00","DTLA","Active"
95934890,44,"0007-07-18 12:11:00","0007-07-18 12:55:00",3022,34.0461,-118.233,3082,34.0465,-118.237,5986,1,"One Way","Walk-up",3022,"3rd & Santa","0000-00-00","DTLA","Active"
95934891,9,"0007-07-18 12:10:00","0007-07-18 12:19:00",4176,34.1379,-118.122,4157,34.141,-118.132,6186,30,"One Way","Monthly Pas",4176,"Caltech Eas","0000-00-00","Pasadena","Inactive"
95934892,6,"0007-07-18 12:10:00","0007-07-18 12:16:00",3018,34.0437,-118.26,3011,34.0411,-118.268,12411,1,"One Way","Walk-up",3018,"Grand & Oly","0000-00-00","DTLA","Active"
95934893,7,"0007-07-18 12:09:00","0007-07-18 12:16:00",3018,34.0437,-118.26,3011,34.0411,-118.268,12382,1,"One Way","Walk-up",3018,"Grand & Oly","0000-00-00","DTLA","Active"
95934894,12,"0007-07-18 12:07:00","0007-07-18 12:19:00",3048,34.0417,-118.235,3031,34.0447,-118.252,6184,30,"One Way","Monthly Pas",3048,"5th & Hewit","0000-00-00","DTLA","Active"
95934895,19,"0007-07-18 12:07:00","0007-07-18 12:26:00",3038,34.0468,-118.248,3052,34.0511,-118.265,6073,1,"One Way","Walk-up",3038,"Main & 5th","0000-00-00","DTLA","Active"
95934896,2,"0007-07-18 12:06:00","0007-07-18 12:08:00",4176,34.1379,-118.122,4176,34.1379,-118.122,6211,1,"Round Trip","Walk-up",4176,"Caltech Eas","0000-00-00","Pasadena","Inactive"
95934897,1,"0007-07-18 12:04:00","0007-07-18 12:05:00",4176,34.1379,-118.122,4176,34.1379,-118.122,6186,30,"Round Trip","Monthly Pas",4176,"Caltech Eas","0000-00-00","Pasadena","Inactive"
95934898,32,"0007-07-18 12:03:00","0007-07-18 12:35:00",4215,34.0143,-118.491,4205,33.9938,-118.454,12076,1,"One Way","Walk-up",4215,"Downtown Sa","0000-00-00","Venice","Active"
95934899,13,"0007-07-18 12:00:00","0007-07-18 12:13:00",3020,34.0311,-118.267,3006,34.0455,-118.257,5964,365,"One Way","Flex Pass",3020,"Hill & Wash","0000-00-00","DTLA","Active"
95934900,13,"0007-07-18 12:00:00","0007-07-18 12:13:00",3020,34.0311,-118.267,3006,34.0455,-118.257,6634,30,"One Way","Monthly Pas",3020,"Hill & Wash","0000-00-00","DTLA","Active"
95934901,12,"0007-07-18 12:00:00","0007-07-18 12:12:00",3074,34.0442,-118.261,3074,34.0442,-118.261,6591,1,"Round Trip","One Day Pas",3074,"Hope & Olym","0000-00-00","DTLA","Active"
95934902,9,"0007-07-18 11:59:00","0007-07-18 12:08:00",3019,34.0386,-118.261,3064,34.0468,-118.257,12427,1,"One Way","Walk-up",3019,"12th & Hill","0000-00-00","DTLA","Active"
95934903,10,"0007-07-18 11:58:00","0007-07-18 12:08:00",3019,34.0386,-118.261,3064,34.0468,-118.257,5875,1,"One Way","Walk-up",3019,"12th & Hill","0000-00-00","DTLA","Active"
95934904,8,"0007-07-18 11:56:00","0007-07-18 12:04:00",3068,34.0532,-118.251,3065,34.0606,-118.238,5901,30,"One Way","Monthly Pas",3068,"Grand & 3rd","0000-00-00","DTLA","Active"
95934905,36,"0007-07-18 11:54:00","0007-07-18 12:30:00",3047,34.04,-118.266,3011,34.0411,-118.268,6143,30,"One Way","Monthly Pas",3047,"Pico & Flow","0000-00-00","DTLA","Active"
95934911,35,"0007-07-18 11:48:00","0007-07-18 12:23:00",3066,34.0634,-118.236,3033,34.041,-118.256,6428,30,"One Way","Monthly Pas",3066,"Spring & Co","0000-00-00","DTLA","Active"
95934912,67,"0007-07-18 11:48:00","0007-07-18 12:55:00",4210,33.9843,-118.472,4215,34.0143,-118.491,12159,1,"One Way","One Day Pas",4210,"Ocean Front","0000-00-00","Venice","Active"
95934913,68,"0007-07-18 11:47:00","0007-07-18 12:55:00",4210,33.9843,-118.472,4215,34.0143,-118.491,12174,1,"One Way","One Day Pas",4210,"Ocean Front","0000-00-00","Venice","Active"
95934926,67,"0007-07-18 11:33:00","0007-07-18 12:40:00",3007,34.0505,-118.255,3068,34.0532,-118.251,5936,1,"One Way","Walk-up",3007,"5th & Grand","0000-00-00","DTLA","Active"
95934927,78,"0007-07-18 11:32:00","0007-07-18 12:50:00",3007,34.0505,-118.255,3068,34.0532,-118.251,6152,1,"One Way","Walk-up",3007,"5th & Grand","0000-00-00","DTLA","Active"
95934928,39,"0007-07-18 11:26:00","0007-07-18 12:05:00",4210,33.9843,-118.472,4210,33.9843,-118.472,5979,1,"Round Trip","Walk-up",4210,"Ocean Front","0000-00-00","Venice","Active"
95934931,39,"0007-07-18 11:26:00","0007-07-18 12:05:00",4210,33.9843,-118.472,4210,33.9843,-118.472,12376,1,"Round Trip","Walk-up",4210,"Ocean Front","0000-00-00","Venice","Active"
95934951,89,"0007-07-18 11:01:00","0007-07-18 12:30:00",4214,33.9956,-118.482,4214,33.9956,-118.482,6693,1,"Round Trip","Walk-up",4214,"Ocean Front","0000-00-00","Venice","Active"
95934952,90,"0007-07-18 11:00:00","0007-07-18 12:30:00",4214,33.9956,-118.482,4214,33.9956,-118.482,12431,1,"Round Trip","Walk-up",4214,"Ocean Front","0000-00-00","Venice","Active"
95935004,117,"0007-07-18 10:10:00","0007-07-18 12:07:00",4214,33.9956,-118.482,4214,33.9956,-118.482,12211,1,"Round Trip","Walk-up",4214,"Ocean Front","0000-00-00","Venice","Active"
95941992,6,"0007-07-18 13:51:00","0007-07-18 13:57:00",3067,34.0452,-118.25,3030,34.0519,-118.244,6263,30,"One Way","Monthly Pas",3067,"Main & 6th","0000-00-00","DTLA","Active"
95941993,13,"0007-07-18 13:47:00","0007-07-18 14:00:00",4131,33.739,-118.279,4129,33.7258,-118.281,12033,1,"One Way","One Day Pas",4131,"Downtown Ha","0000-00-00","Port of LA","Active"
95941994,13,"0007-07-18 13:47:00","0007-07-18 14:00:00",4131,33.739,-118.279,4129,33.7258,-118.281,6425,1,"One Way","One Day Pas",4131,"Downtown Ha","0000-00-00","Port of LA","Active"
95941995,14,"0007-07-18 13:46:00","0007-07-18 14:00:00",4131,33.739,-118.279,4129,33.7258,-118.281,12353,1,"One Way","One Day Pas",4131,"Downtown Ha","0000-00-00","Port of LA","Active"
95941996,13,"0007-07-18 13:46:00","0007-07-18 13:59:00",4131,33.739,-118.279,4129,33.7258,-118.281,12291,1,"One Way","One Day Pas",4131,"Downtown Ha","0000-00-00","Port of LA","Active"
95941997,15,"0007-07-18 13:45:00","0007-07-18 14:00:00",4131,33.739,-118.279,4129,33.7258,-118.281,5841,1,"One Way","One Day Pas",4131,"Downtown Ha","0000-00-00","Port of LA","Active"
95941998,15,"0007-07-18 13:45:00","0007-07-18 14:00:00",4131,33.739,-118.279,4129,33.7258,-118.281,11998,1,"One Way","One Day Pas",4131,"Downtown Ha","0000-00-00","Port of LA","Active"
95941999,15,"0007-07-18 13:44:00","0007-07-18 13:59:00",4131,33.739,-118.279,4129,33.7258,-118.281,5006,1,"One Way","One Day Pas",4131,"Downtown Ha","0000-00-00","Port of LA","Active"
95942000,6,"0007-07-18 13:44:00","0007-07-18 13:50:00",3040,34.0536,-118.266,3006,34.0455,-118.257,6385,30,"One Way","Monthly Pas",3040,"Wilshire & ","0000-00-00","DTLA","Active"
95942001,6,"0007-07-18 13:42:00","0007-07-18 13:48:00",3067,34.0452,-118.25,3032,34.0499,-118.256,12270,30,"One Way","Monthly Pas",3067,"Main & 6th","0000-00-00","DTLA","Active"
95942002,3,"0007-07-18 13:39:00","0007-07-18 13:42:00",3031,34.0447,-118.252,3038,34.0468,-118.248,5978,30,"One Way","Monthly Pas",3031,"7th & Sprin","0000-00-00","DTLA","Active"
95942003,7,"0007-07-18 13:34:00","0007-07-18 13:41:00",3047,34.04,-118.266,3005,34.0485,-118.259,12397,30,"One Way","Monthly Pas",3047,"Pico & Flow","0000-00-00","DTLA","Active"
95942004,16,"0007-07-18 13:34:00","0007-07-18 13:50:00",3051,34.0454,-118.254,3006,34.0455,-118.257,12322,30,"One Way","Monthly Pas",3051,"7th & Broad","0000-00-00","DTLA","Active"
95942005,11,"0007-07-18 13:31:00","0007-07-18 13:42:00",3011,34.0411,-118.268,3032,34.0499,-118.256,12119,30,"One Way","Monthly Pas",3011,"Figueroa & ","0000-00-00","DTLA","Active"
95942006,23,"0007-07-18 13:27:00","0007-07-18 13:50:00",3076,34.0406,-118.254,3074,34.0442,-118.261,5784,365,"One Way","Flex Pass",3076,"9th & Los A","0000-00-00","DTLA","Active"
95942007,14,"0007-07-18 13:27:00","0007-07-18 13:41:00",3033,34.041,-118.256,3076,34.0406,-118.254,5740,30,"One Way","Monthly Pas",3033,"Main & 9th","0000-00-00","DTLA","Active"
95942008,5,"0007-07-18 13:27:00","0007-07-18 13:32:00",3005,34.0485,-118.259,3049,34.057,-118.254,11997,30,"One Way","Monthly Pas",3005,"7th & Flowe","0000-00-00","DTLA","Active"
95942009,8,"0007-07-18 13:26:00","0007-07-18 13:34:00",3047,34.04,-118.266,3008,34.0466,-118.263,12407,1,"One Way","One Day Pas",3047,"Pico & Flow","0000-00-00","DTLA","Active"
95942010,11,"0007-07-18 13:23:00","0007-07-18 13:34:00",3069,34.0509,-118.248,3035,34.0484,-118.261,12010,30,"One Way","Monthly Pas",3069,"Broadway & ","0000-00-00","DTLA","Active"
95942011,9,"0007-07-18 13:23:00","0007-07-18 13:32:00",3081,34.0319,-118.25,3047,34.04,-118.266,12397,30,"One Way","Monthly Pas",3081,"Stanford & ","0000-00-00","DTLA","Active"
95942012,3,"0007-07-18 13:22:00","0007-07-18 13:25:00",3074,34.0442,-118.261,3034,34.0421,-118.263,6591,30,"One Way","Monthly Pas",3074,"Hope & Olym","0000-00-00","DTLA","Active"
95942013,15,"0007-07-18 13:17:00","0007-07-18 13:32:00",3032,34.0499,-118.256,3011,34.0411,-118.268,12047,1,"One Way","Walk-up",3032,"Hope & 6th","0000-00-00","DTLA","Active"
95942014,4,"0007-07-18 13:16:00","0007-07-18 13:20:00",3007,34.0505,-118.255,3064,34.0468,-118.257,6120,30,"One Way","Monthly Pas",3007,"5th & Grand","0000-00-00","DTLA","Active"
95942015,10,"0007-07-18 13:13:00","0007-07-18 13:23:00",3076,34.0406,-118.254,3076,34.0406,-118.254,6003,30,"Round Trip","Monthly Pas",3076,"9th & Los A","0000-00-00","DTLA","Active"
95942016,19,"0007-07-18 13:11:00","0007-07-18 13:30:00",4162,34.1475,-118.148,4144,34.1424,-118.133,12357,1,"One Way","Walk-up",4162,"Memorial Pa","0000-00-00","Pasadena","Inactive"
95942017,12,"0007-07-18 13:11:00","0007-07-18 13:23:00",3022,34.0461,-118.233,3067,34.0452,-118.25,6263,30,"One Way","Monthly Pas",3022,"3rd & Santa","0000-00-00","DTLA","Active"
95942018,13,"0007-07-18 13:11:00","0007-07-18 13:24:00",3006,34.0455,-118.257,3011,34.0411,-118.268,6242,1,"One Way","Walk-up",3006,"Olive & 8th","0000-00-00","DTLA","Active"
95942019,12,"0007-07-18 13:10:00","0007-07-18 13:22:00",3035,34.0484,-118.261,3047,34.04,-118.266,12407,1,"One Way","One Day Pas",3035,"Figueroa & ","0000-00-00","DTLA","Active"
95942020,36,"0007-07-18 13:07:00","0007-07-18 13:43:00",4136,33.7718,-118.277,4131,33.739,-118.279,11998,1,"One Way","One Day Pas",4136,"Waterfront ","0000-00-00","Port of LA","Active"
95942021,37,"0007-07-18 13:06:00","0007-07-18 13:43:00",4136,33.7718,-118.277,4131,33.739,-118.279,5823,1,"One Way","One Day Pas",4136,"Waterfront ","0000-00-00","Port of LA","Active"
95942022,37,"0007-07-18 13:06:00","0007-07-18 13:43:00",4136,33.7718,-118.277,4131,33.739,-118.279,5006,1,"One Way","One Day Pas",4136,"Waterfront ","0000-00-00","Port of LA","Active"
95942023,12,"0007-07-18 13:05:00","0007-07-18 13:17:00",3038,34.0468,-118.248,3038,34.0468,-118.248,5825,1,"Round Trip","Walk-up",3038,"Main & 5th","0000-00-00","DTLA","Active"
95942024,38,"0007-07-18 13:05:00","0007-07-18 13:43:00",4136,33.7718,-118.277,4131,33.739,-118.279,12033,1,"One Way","One Day Pas",4136,"Waterfront ","0000-00-00","Port of LA","Active"
95942025,9,"0007-07-18 13:05:00","0007-07-18 13:14:00",3067,34.0452,-118.25,3034,34.0421,-118.263,5858,30,"One Way","Monthly Pas",3067,"Main & 6th","0000-00-00","DTLA","Active"
95942026,38,"0007-07-18 13:05:00","0007-07-18 13:43:00",4136,33.7718,-118.277,4131,33.739,-118.279,12408,1,"One Way","One Day Pas",4136,"Waterfront ","0000-00-00","Port of LA","Active"
95942027,34,"0007-07-18 13:04:00","0007-07-18 13:38:00",4134,33.7414,-118.278,4134,33.7414,-118.278,6116,1,"Round Trip","Walk-up",4134,"USS IOWA","0000-00-00","Port of LA","Active"
95942028,39,"0007-07-18 13:04:00","0007-07-18 13:43:00",4136,33.7718,-118.277,4131,33.739,-118.279,5841,1,"One Way","One Day Pas",4136,"Waterfront ","0000-00-00","Port of LA","Active"
